"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL3183703";"";"None";"404.49";"0";"2.99";"MCC950";"CC(C)(O)c1coc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)c1";"IC50";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"20.52";"0.40";"5.31";"7.64";"0";"CHEMBL4187544";"Inhibition of NLRP3 in human monocyte derived macrophages assessed as reduction in LPS-induced IL-1beta production incubated for 30 mins followed by nigericin sodium salt stimulation for 2 hrs post LPS challenge for 3 hrs by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4184214";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2018";"None";"";"";"";"5.0"
"CHEMBL4216836";"";"None";"408.51";"0";"2.99";"2";"[2H]C1([2H])CCc2c1cc1c(c2NC(=O)NS(=O)(=O)c2cc(C(C)(C)O)co2)CCC1([2H])[2H]";"IC50";"'='";"7.0";"nM";"8.15";"";"";"UO_0000065";"20.16";"0.40";"5.16";"7.51";"0";"CHEMBL4187544";"Inhibition of NLRP3 in human monocyte derived macrophages assessed as reduction in LPS-induced IL-1beta production incubated for 30 mins followed by nigericin sodium salt stimulation for 2 hrs post LPS challenge for 3 hrs by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4184214";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2018";"None";"";"";"";"7.0"
"CHEMBL4647621";"";"None";"380.47";"0";"3.71";"16";"N#CN=S(=O)(NC(=O)Nc1c2c(cc3c1CCC3)CCC2)c1ccccc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4605574";"Inhibition of NLRP3 inflammasome activation in LPS-primed human THP1 cells assessed as reduction in TNF alpha level preincubated for 1 hr followed by addition of monosodium urate crystals further incubated for 16 hrs and measured post monosodium urate crystals addition 1 hr by ELISA method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4602705";"1";"Scientific Literature";"ACS Med Chem Lett";"2020";"CHEMBL3307574";"";"";"";"10.0"
"CHEMBL5197960";"";"None";"306.16";"0";"3.34";"45";"O=C(Cc1ccc(Br)cc1)Nc1cccc(O)c1";"IC50";"'='";"645.3";"nM";"6.19";"";"";"UO_0000065";"20.22";"0.47";"2.85";"12.55";"0";"CHEMBL5138374";"Inhibition of NLRP3 inflammasome activation in LPS/nigericin-stimulated PMA-differentiated human THP-1 macrophages assessed as reduction in pyroptosis pretreated with LPS followed by compound treatment for 30 mins then stimulation with nigericin and measured after 3 hrs by MTT assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5137000";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"TIME = 3.5 hr";"INHIBITOR";"";"0.6453"
"CHEMBL5172364";"";"None";"285.11";"None";"None";"1";"COc1ccc(CC(=O)Nc2cccc(B(O)O)c2)cc1";"IC50";"'='";"3136.0";"nM";"5.50";"";"";"UO_0000065";"19.30";"None";"None";"None";"0";"CHEMBL5138374";"Inhibition of NLRP3 inflammasome activation in LPS/nigericin-stimulated PMA-differentiated human THP-1 macrophages assessed as reduction in pyroptosis pretreated with LPS followed by compound treatment for 30 mins then stimulation with nigericin and measured after 3 hrs by MTT assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5137000";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"TIME = 3.5 hr";"INHIBITOR";"";"3.136"
"CHEMBL5182226";"";"None";"257.29";"0";"2.58";"33";"COc1cccc(CC(=O)Nc2cccc(O)c2)c1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5138374";"Inhibition of NLRP3 inflammasome activation in LPS/nigericin-stimulated PMA-differentiated human THP-1 macrophages assessed as reduction in pyroptosis pretreated with LPS followed by compound treatment for 30 mins then stimulation with nigericin and measured after 3 hrs by MTT assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5137000";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"TIME = 3.5 hr";"";"";"100.0"
"CHEMBL5208282";"";"None";"296.33";"0";"2.12";"29";"COc1ccc(CC(=O)Nc2ccc3c(c2)CNC3=O)cc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5138374";"Inhibition of NLRP3 inflammasome activation in LPS/nigericin-stimulated PMA-differentiated human THP-1 macrophages assessed as reduction in pyroptosis pretreated with LPS followed by compound treatment for 30 mins then stimulation with nigericin and measured after 3 hrs by MTT assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5137000";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"TIME = 3.5 hr";"";"";"100.0"
"CHEMBL5196699";"";"None";"271.32";"0";"2.89";"11";"COc1ccc(CC(=O)Nc2cccc(OC)c2)cc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5138374";"Inhibition of NLRP3 inflammasome activation in LPS/nigericin-stimulated PMA-differentiated human THP-1 macrophages assessed as reduction in pyroptosis pretreated with LPS followed by compound treatment for 30 mins then stimulation with nigericin and measured after 3 hrs by MTT assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5137000";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"TIME = 3.5 hr";"";"";"100.0"
"CHEMBL5171597";"";"None";"266.30";"0";"3.05";"62";"O=C(Cc1c[nH]c2ccccc12)Nc1cccc(O)c1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5138374";"Inhibition of NLRP3 inflammasome activation in LPS/nigericin-stimulated PMA-differentiated human THP-1 macrophages assessed as reduction in pyroptosis pretreated with LPS followed by compound treatment for 30 mins then stimulation with nigericin and measured after 3 hrs by MTT assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5137000";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"TIME = 3.5 hr";"";"";"100.0"
"CHEMBL5180041";"";"None";"266.30";"0";"3.05";"59; J114";"O=C(Cc1ccc2cc[nH]c2c1)Nc1cccc(O)c1";"Inhibition";"";"";"%";"";"";"Active";"UO_0000187";"";"";"";"";"0";"CHEMBL5138389";"Inhibition of NLRP3 inflammasome activation in LPS-primed human THP-1 cells assessed as reduction in cytosolic LPS induced caspase-1 activation pretreated with compound for 30 min followed by overnight stimulation with cytosolic LPS by western blot analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5137000";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"TIME = 0.5 hr";"INHIBITOR";"";""
"CHEMBL5180041";"";"None";"266.30";"0";"3.05";"59; J114";"O=C(Cc1ccc2cc[nH]c2c1)Nc1cccc(O)c1";"Inhibition";"";"";"%";"";"";"Active";"UO_0000187";"";"";"";"";"0";"CHEMBL5138390";"Inhibition of NLRP3 inflammasome activation in LPS-primed human THP-1 cells assessed as reduction in cytosolic LPS induced IL-1beta maturation pretreated with compound for 30 min followed by overnight stimulation with cytosolic LPS by western blot analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5137000";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"TIME = 0.5 hr";"INHIBITOR";"";""
"CHEMBL5180041";"";"None";"266.30";"0";"3.05";"59; J114";"O=C(Cc1ccc2cc[nH]c2c1)Nc1cccc(O)c1";"Inhibition";"";"";"%";"";"";"Active";"UO_0000187";"";"";"";"";"0";"CHEMBL5138417";"Inhibition of NLRP3 inflammasome activation in LPS-primed human THP-1 cells assessed as suppression of ATP-induced cleaved caspase -1 secretion preincubated for 30 mins followed by MSU stimulation for 4 hrs by western blot analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5137000";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"TIME = 4.5 hr";"INHIBITOR";"";""
"CHEMBL465423";"DEACETYLGEDUNIN";"None";"440.54";"0";"3.99";"B; DAG";"CC1(C)C(=O)C=C[C@]2(C)[C@H]3CC[C@@]4(C)[C@H](c5ccoc5)OC(=O)[C@H]5O[C@]54[C@]3(C)[C@H](O)C[C@@H]12";"Inhibition";"";"";"%";"";"";"Active";"UO_0000187";"";"";"";"";"0";"CHEMBL5122599";"Inhibition of NLRP3 inflammasome activation in PMA-differentiated and LPS/NIG-stimulated human THP-1 cells assessed as inhibition of IL-1beta secretion at 20 uM incubated for 1 hrs followed by LPS stimulation for 12 hrs and NIG addition for 2 hrs by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5120822";"1";"Scientific Literature";"J Nat Prod";"2022";"None";"Dose = 20.0 microM | TIME = 15.0 hr";"INHIBITOR";"";""
"CHEMBL5595160";"";"None";"428.47";"0";"4.91";"12";"CCOc1cc(C(=O)N(C)Cc2cccc3cn[nH]c23)ccc1-c1cc(F)cc(C#N)c1";"IC50";"'='";"14.0";"nM";"7.85";"";"";"UO_0000065";"18.33";"0.34";"2.94";"9.58";"0";"CHEMBL5580427";"Inhibition of NLRP3 activation in PMA-differentiated LPS-stimulated human THP-1 cells assessed as reduction in IL-1beta release preincubated for 30 mins followed by nigericin addition and measured after 60 mins by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5579810";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2024";"None";"TIME = 1.5 hr";"INHIBITOR";"";"14.0"
"CHEMBL5591939";"";"None";"431.47";"0";"4.42";"20";"CN(Cc1cccc2cn[nH]c12)C(=O)c1ccc(-c2cccc(F)c2)c(OC2COC2)c1";"IC50";"'='";"682.0";"nM";"6.17";"";"";"UO_0000065";"14.29";"0.26";"1.75";"9.14";"0";"CHEMBL5580427";"Inhibition of NLRP3 activation in PMA-differentiated LPS-stimulated human THP-1 cells assessed as reduction in IL-1beta release preincubated for 30 mins followed by nigericin addition and measured after 60 mins by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5579810";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2024";"None";"TIME = 1.5 hr";"INHIBITOR";"";"682.0"
"CHEMBL5593690";"";"None";"437.90";"1";"5.69";"24";"CCOc1cc(C(=O)N(C)Cc2ccc(Cl)c3cn[nH]c23)ccc1-c1cccc(F)c1";"IC50";"'='";"290.0";"nM";"6.54";"";"";"UO_0000065";"14.93";"0.29";"0.85";"11.23";"0";"CHEMBL5580427";"Inhibition of NLRP3 activation in PMA-differentiated LPS-stimulated human THP-1 cells assessed as reduction in IL-1beta release preincubated for 30 mins followed by nigericin addition and measured after 60 mins by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5579810";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2024";"None";"TIME = 1.5 hr";"INHIBITOR";"";"290.0"
"CHEMBL5594893";"";"None";"403.46";"1";"5.04";"3; BAL-0028";"CCOc1cc(C(=O)N(C)Cc2cccc3cn[nH]c23)ccc1-c1cccc(F)c1";"Inhibition";"";"";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL5580436";"Inhibition of NLRP3 activation in PMA-differentiated LPS-stimulated human THP-1 cells assessed as reduction in IL-1beta release incubated for 30 mins followed by compound washout and subsequent re-treatment with nigericin measured after 1 hr by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5579810";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2024";"None";"TIME = 0.5 hr";"";"";""
"CHEMBL4060482";"";"None";"254.71";"0";"3.15";"7";"C=C(C(=O)OCC)C(OC)c1ccccc1Cl";"Inhibition";"'='";"60.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4015426";"Inhibition of recombinant human NLRP3 ATPase assessed as hydrolysis of ATP at 100 uM preincubated for 15 mins followed by addition of ATP measured after 40 mins by ADP-Glo assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4014309";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";"";"";"60.0"
"CHEMBL2047939";"";"None";"275.13";"0";"3.15";"2";"C=C(C(=O)OCC)C(O)c1ccc(Cl)cc1Cl";"Inhibition";"'='";"19.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4015427";"Inhibition of recombinant human NLRP3 ATPase assessed as hydrolysis of ATP at 50 uM preincubated for 15 mins followed by addition of ATP measured after 40 mins by ADP-Glo assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4014309";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";"";"";"19.0"
"CHEMBL3358574";"";"None";"340.80";"0";"3.47";"5";"C=C(C(=O)OCC)C(OCCC(=O)OCC)c1ccccc1Cl";"Inhibition";"'='";"27.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4015427";"Inhibition of recombinant human NLRP3 ATPase assessed as hydrolysis of ATP at 50 uM preincubated for 15 mins followed by addition of ATP measured after 40 mins by ADP-Glo assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4014309";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";"";"";"27.0"
"CHEMBL4067522";"";"None";"226.70";"0";"3.08";"13";"CCOC(=O)C(C)Cc1ccccc1Cl";"Inhibition";"'='";"3.8";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4015428";"Inhibition of NLRP3 in PMA-differentiated and LPS-primed human THP1 cells assessed as decrease in ATP-induced pyroptosis measured as LDH activity at 10 uM preincubated for 1 hr followed by ATP addition measured after 1 hr by colorimetric assay relative to control";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4014309";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";"";"";"3.8"
"CHEMBL4636870";"";"None";"437.46";"0";"4.85";"10";"O=C(O)c1ccc(/C=C2\SC(=S)N(CCc3cccc(C(F)(F)F)c3)C2=O)cc1";"Inhibition";"'='";"74.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4628078";"Inhibition of NLRP3 inflammasome (unknown origin) activation in LPS-primed bone marrow derived macrophage cells at 10 uM in presence of mono sodium urate relative to control";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4627283";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2020";"None";"";"";"";"74.0"
"CHEMBL4643594";"";"None";"447.47";"0";"4.29";"12";"O=C1/C(=C/c2ccc(-c3nnn[nH]3)cc2)SC(=S)N1Cc1cccc(C(F)(F)F)c1";"IC50";"'='";"5580.0";"nM";"5.25";"";"";"UO_0000065";"11.74";"0.24";"0.96";"7.03";"0";"CHEMBL4628081";"Inhibition of NLRP3 inflammasome (unknown origin) activation in LPS-primed bone marrow derived macrophage cells assessed as effect on IL-1beta production in presence of nigericin by ELISA";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4627283";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2020";"None";"";"";"";"5.58"
"CHEMBL488823";"";"None";"423.44";"0";"4.81";"9";"O=C(O)c1ccc(/C=C2\SC(=S)N(Cc3cccc(C(F)(F)F)c3)C2=O)cc1";"Inhibition";"";"";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL4628092";"Inhibition of NLRP3 inflammasome (unknown origin) activation in bone marrow derived macrophage cells assessed as effect on nigericin-induced TNF-alpha secretion at 5 uM by ELISA";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4627283";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2020";"None";"";"";"";""
"CHEMBL488823";"";"None";"423.44";"0";"4.81";"9";"O=C(O)c1ccc(/C=C2\SC(=S)N(Cc3cccc(C(F)(F)F)c3)C2=O)cc1";"Inhibition";"";"";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL4628094";"Inhibition of NLRP3 inflammasome (unknown origin) activation in bone marrow derived macrophage cells assessed as effect on mono sodium urate-induced TNF-alpha secretion at 5 uM by ELISA";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4627283";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2020";"None";"";"";"";""
"CHEMBL4648131";"";"None";"345.38";"0";"2.54";"9b";"COc1ccc(S(=O)(=O)N/N=C(\C)c2nc3ccccc3o2)cc1";"IC50";"'='";"7500.0";"nM";"5.12";"";"";"UO_0000065";"14.84";"0.29";"2.58";"5.46";"0";"CHEMBL4611534";"Inhibition of NLRP3 in human THP1 cells assessed as inhibition of MSU-induced IL-1beta production";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4610050";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2020";"CHEMBL3307574";"";"";"";"7.5"
"CHEMBL4642066";"";"None";"370.47";"0";"3.48";"3";"Cc1ccc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)cc1";"IC50";"'='";"15.0";"nM";"7.82";"";"";"UO_0000065";"21.12";"0.41";"4.34";"10.39";"0";"CHEMBL4605569";"Inhibition of NLRP3 inflammasome activation in LPS-primed human THP1 cells assessed as reduction in IL-1beta level preincubated for 1 hr followed by addition of ATP and nigericin further incubated for 1 hrs and measured post ATP addition 1 hr by ELISA method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4602705";"1";"Scientific Literature";"ACS Med Chem Lett";"2020";"CHEMBL3307574";"";"";"";"15.0"
"CHEMBL3183703";"";"None";"404.49";"0";"2.99";"1; MCC950, CRID3, CP-456,773";"CC(C)(O)c1coc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)c1";"IC50";"'='";"8.0";"nM";"8.10";"";"";"UO_0000065";"20.02";"0.39";"5.11";"7.45";"1";"CHEMBL4605569";"Inhibition of NLRP3 inflammasome activation in LPS-primed human THP1 cells assessed as reduction in IL-1beta level preincubated for 1 hr followed by addition of ATP and nigericin further incubated for 1 hrs and measured post ATP addition 1 hr by ELISA method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4602705";"1";"Scientific Literature";"ACS Med Chem Lett";"2020";"CHEMBL3307574";"";"";"";"8.0"
"CHEMBL4643205";"";"None";"405.48";"0";"3.58";"30";"N#CN=S(=O)(NC(=O)Nc1c2c(cc3c1CCC3)CCC2)c1ccc(C#N)cc1";"IC50";"'='";"34.0";"nM";"7.47";"";"";"UO_0000065";"18.42";"0.35";"3.89";"6.32";"0";"CHEMBL4605569";"Inhibition of NLRP3 inflammasome activation in LPS-primed human THP1 cells assessed as reduction in IL-1beta level preincubated for 1 hr followed by addition of ATP and nigericin further incubated for 1 hrs and measured post ATP addition 1 hr by ELISA method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4602705";"1";"Scientific Literature";"ACS Med Chem Lett";"2020";"CHEMBL3307574";"";"";"";"34.0"
"CHEMBL4649141";"";"None";"381.46";"0";"3.10";"34";"N#CN=S(=O)(NC(=O)Nc1c2c(cc3c1CCC3)CCC2)c1ccccn1";"IC50";"'='";"23.0";"nM";"7.64";"";"";"UO_0000065";"20.02";"0.39";"4.54";"7.12";"0";"CHEMBL4605569";"Inhibition of NLRP3 inflammasome activation in LPS-primed human THP1 cells assessed as reduction in IL-1beta level preincubated for 1 hr followed by addition of ATP and nigericin further incubated for 1 hrs and measured post ATP addition 1 hr by ELISA method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4602705";"1";"Scientific Literature";"ACS Med Chem Lett";"2020";"CHEMBL3307574";"";"";"";"23.0"
